Company Name,Year_Funded,Founded_in,Industry,Round/Series,Amount,Location,About Company,Investors,Revenue 2018,Revenue 2019,Revenue 2020,Revenue 2021,Revenue 2022,Revenue 2023
Zingbus,2021,2016.0,Transportation,Pre-series A,785141.41,Haryana,Zingbus is an emerging brand in the intercity bus services.,"Venture Catalysts, 9Unicorns Accelerator Fund",858819.878521177,1156395.8492367622,1146571.5796686315,1435191.840288904,1442597.9399947436,1793994.2805497178
Phable,2021,2008.0,HealthTech,Series A,1485962.44,Bengaluru,Mobile App for Patients and Doctors,"Fresco Capital, Social Starts",2386247.591103857,2437230.929582398,2305762.109372353,2780476.3104173457,2882582.916138785,2842746.034319279
Codingal,2021,2020.0,EdTech,Unknown,1587924.43,Bengaluru,Coding education platform for K-12 students,"Y Combinator, Rebright Partners",2068965.407102728,2233936.2868387224,3041680.2636737223,2991672.345297143,2773379.0319962925,3416051.001393491
Supply6,2021,2008.0,Helathcare,Seed,1603628.37,Bengaluru,Supply6 is a food supplement brand that claims to provide nutritional supplements in drinkable forms such as smoothies.,"Rohit Goutamchand, India CXO Fund",2517546.5751921204,2359824.6249927515,2871135.6206739456,2562254.6767278314,2874406.055538142,3595951.371775006
Swajal,2021,2019.0,Water purification,Pre-series A,1836003.61,Gurugram,Swajal uses clean solar energy to purify drinking water at an affordable rate.,"Rajasthan Venture Capital Fund, ACPL Exports",2834436.6599255027,3342940.425616875,2872106.9296499267,3776242.5456211334,3092307.230203075,3369376.0127837304
BharatPe,2021,2019.0,FinTech,Series D,1452863.17,New New Delhi,BharatPe develops a QR code-based payment app for offline retailers and businesses.,"Amplo, Insight Partners",2342574.0058530276,2019959.820581825,2304447.457173905,2745944.4145126026,2796391.953483774,3483528.963780961
Filo,2021,2016.0,EdTech,Pre-seed,764667.83,New New Delhi,Instant learning platform for students while self study.,Better Capital,842942.031465956,1202676.3726261833,1218768.45601737,1484079.504469953,1432067.941740953,1608497.4513346867
Method & Madness,2021,2017.0,Real Estate,Seed,1894652.97,Mumbai,Method & Madness Technology operates as a real-estate tech company.,Justin Mateen,2966589.250896242,3141979.820167891,3244031.0416452885,3717957.254662255,3317982.814749339,3960726.922766502
EduFund,2021,2017.0,FinTech,Pre-seed,1127040.37,Gujarat,Changing the way Indians evaluate and plan higher education,View Trade Holding Corp,1636147.0565533242,2109997.2360931854,2069768.8229087272,2348707.788156685,2460612.174928842,2546813.4474792797
Pepperfry,2021,2020.0,E-commerce,Debt,1218443.03,Mumbai,Pepperfry is an online home and lifestyle shopping store selling products with cash on delivery facilities.,"InnoVen Capital, Bertelsmann India Investments",1418563.6643320492,1658113.7496204048,2247680.108466602,1991672.2464406304,1949790.129037675,2965993.756390468
Zingavita,2021,2019.0,HealthTech,Unknown,1590095.18,Chandigarh,"Explore a range of kids nutrition supplements formulated using highest quality ingredients, that are Deliciously Healthy and super fun to consume.",Anicut Angel Fund,2339165.253349479,2101900.542645144,2903909.203830538,2947977.4528803495,3244678.493982862,3507866.036900281
Hypd Store,2021,2019.0,Content commerce,Pre-seed,1486211.3,New New Delhi,"A shop worthy content platform, personalized!",ScoopWhoop,1871550.188128381,2650648.582867474,2694854.46282952,2525093.421592875,3250129.656105447,3247072.8774304003
VerSe Innovation,2021,2020.0,Innovation Management,Series H,1357139.24,Bengaluru,Owner of Dailyhunt App and I-Pay,"Canaan Valley Capital, Glade Brook Capital Partners",1384706.3794018112,2275338.809579014,2453109.1382151386,2604288.4376669703,2875324.5191344833,2528446.7142935265
Supersourcing,2021,2019.0,Software company,Seed,1032888.19,Indore,Build your next app or website with our exclusive network of certified IT companies.,"Vijay Shekhar Sharma, Dr Ritesh Malik",1697065.013663797,1846024.4100212448,1842832.03521952,2097026.1669857018,1795102.1430394882,2337269.58233834
AutomataPi,2021,2021.0,Automation,Seed,674012.56,Powai,AutomataPi is a next generation cognitive business process automation engine.,Indian Angel Network,905634.4425257855,1051923.1331147219,1339230.2608964238,1170434.864408797,1321216.2377111549,1553339.161799367
Newton School,2021,2015.0,EdTech,Series A,1944944.93,Bengaluru,Newton School is a platform to learn and develop skills that you need for your best Tech career.,"RTP Global, Harshil Mathur",3183062.0240066415,2902755.107244318,3383009.2649201765,3677999.6233857432,3140068.6302763103,4724999.968794301
TenderCuts,2021,2017.0,Food Industry,Unknown,1204907.36,Chennai,"TenderCuts is an online meat shop that delivers antibiotic-free, hygienic, and farm fresh chicken, free range goat, and seafood.","Paragon Partners, NABVENTURES",1518705.0083995126,1835092.1780506847,2397991.8213302614,2425947.8421615176,2307775.6191501766,2170108.9364240463
Siply,2021,2018.0,FinTech,Seed,1474797.42,Bengaluru,Siply Services operates as a micro-savings platform.,Inflection Point Ventures,1867248.1906370476,2580538.3745140983,2415148.2657499867,2800489.2179867183,2798709.424255739,3519103.6577408207
SarvaGram,2021,2019.0,FinTech,Series B,1938521.11,Mumbai,SarvaGram provides livelihood upgradation for aspiring households based in rural and semi-urban India.,Elevation Capital,1994502.0538580983,3059389.381412662,2787302.819567711,2963868.702858896,3322091.715738117,4378843.84686405
Unlu,2021,2019.0,Celebrity Engagement,Seed,1163041.41,Gurugram,Personalised Video Shoutout from top celebrities,EXPERT DOJO,1874787.7998843289,1851295.4421697308,1866763.9619896982,1850527.905152151,2135717.788854828,2764764.685002872
GlobalFair,2021,2020.0,Trading platform,Seed,1279329.29,Gurugram,One-stop solution for all your procurement needs,"Saama Capital, India Quotient",1965386.769944953,2284006.7658904144,2206532.2053529206,2175214.3758160276,2723370.6846048012,2621996.2508279462
Eduvanz,2021,2016.0,FinTech,Debt,838127.92,Mumbai,"Eduvanz is new, innovative finance company, which is completely revolutionizing the student loan market.","InCred Financial Services, Vivriti Capital, Northern Arc Capital",1417463.3554446863,1234952.6335147317,1623691.3821470996,1372335.1875775184,1483473.0535498995,1854476.2699231093
OwO,2021,2016.0,E-commerce,Unknown,839369.12,Gurugram,"Shop packaged drinking water, beverages from your favorite brands i.e. Kinley, Bisleri, Aquafina, Coca-cola, Pepsi etc",ah! Ventures,1027332.8639435533,1266096.1345548902,1385049.9456684135,1709370.6409319947,1821254.0172594648,1585730.3095178213
Progcap,2021,2020.0,FinTech,Debt,1063140.18,New New Delhi,Progcap is a financial service company that provides financial opportunities for micro and small businesses in the last mile.,"Somak Ghosh, M V Nair",1349138.396404148,1973710.3833937577,1663992.2619056785,2076120.0816862255,2029689.769879324,2148732.1357989903
ABL Workspaces,2021,2015.0,Hospitality,Pre-series A,1280755.63,New New Delhi,ABL Workspaces is a co-working space where professionals from all walks of life come to work under one roof.,Wurk,1298808.9796243184,2103836.6640253104,2395519.2701929505,2490280.228872995,2377187.745018105,3158058.16582701
Nazara Technologies,2021,2018.0,Gaming,Unknown,1054602.62,Mumbai,"Nazara Technologies develops mobile content such as games, themes, wallpapers, and multimedia.","Plutus Wealth Management, Turtle Entertainment",1714607.5490669827,1947558.4520363142,2037401.2428844874,1662884.188547182,2027276.0166934242,2491284.0587812634
Scentials,2021,2012.0,Personal Care,Unknown,1557520.5,Mumbai,Scentials is building a unique beauty brands studio platform,"Ambiga Subramanian, Goutham Ekollu",1633111.6330578267,2539873.200447285,2344704.357696877,3228141.3777932436,2832463.2968882895,3041641.776194207
SplashLearn,2021,2014.0,EdTech,Series C,632454.29,Gurugram,SplashLearn is an EdTech startup company providing game-based math and reading courses to students in pre-kindergarten to grade five.,"Accel, Owl Ventures",833566.9583710113,1170231.3973898229,1183309.5026427985,1087901.4536740854,1298020.0568176236,1180324.4109079256
Maya,2021,2016.0,HealthTech,Seed,1159150.56,Bengaluru,Maya enables women to keep track of their health via a mobile application.,Rajan Anadan,1929720.1148878206,1842682.2851275054,2175007.1225152607,2364459.8092722828,2253127.150845059,2146094.098388414
GoTo,2021,2015.0,Transportation,Unknown,1033978.69,Ghaziabad,Real Time Intercity City Transit Platform For 1.25 Bn People In India,Jesse Lucas,1047387.2585617905,1926017.813509268,1593992.8579364377,2121224.3051323392,2091681.1701098487,2179890.700362594
MediBuddy,2021,2020.0,HealthTech,Series B,745437.13,Bengaluru,MediBuddy is a Trusted Digital Platform for Cashless Healthcare. MediBuddy connects patients with doctors and hospitals.,"IDFC Private Equity, Bessemer Venture Partners",951606.6513630251,1415644.9787491702,1221006.491003577,1353552.16120285,1352780.0313801067,1798923.547736504
Zetwerk,2021,2020.0,E-commerce,Series D,1370975.18,Bengaluru,Zetwerk is an online marketplace that connects buyers and suppliers for manufacturing jobs.,"Sequoia Capital India, Accel",2205659.362849983,1881844.8392446984,2651709.39010058,2485091.3950466695,2866406.879367653,3310578.8110238425
Remedico,2021,2018.0,Healthcare,Unknown,919337.28,Hyderabad,Remedico is a Mobile healthcare,"Venture Catalysts, Tahseen Consulting",1429174.1202089842,1364658.8106210895,1695168.9962942353,1589211.147924704,2016954.4268413358,2032251.8372548565
PrepBytes,2021,1998.0,EdTech,Unknown,689385.23,Gurugram,PrepBytes helps college students to learn coding by personalizing their content along with the guidance of expert mentors from industry,Equanimity Ventures,944874.6678431645,1206849.9783255425,1143778.7133099197,1273157.7600178025,1288597.0185265185,1321911.0410681707
SATYA MicroCapital,2021,2015.0,FinTech,Unknown,899616.1,New New Delhi,Satya MicroCapital is a micro finance company based on a group lending model that allows borrowers to share liability.,"BlueOrchard Finance S A, Gojo & Company",1230679.623007069,1651226.8719351941,1582167.5131430395,1525556.9022720733,1691688.9664062848,2156035.703694584
YourPhysio,2021,2019.0,HealthTech,Pre-seed,1524353.53,Nagpur,YourPhysio is a healthcare company on a mission to deliver 10x better patient experience in the domain of physiotherapy.,"Better Capital, Titan Capital",2126228.9262899566,2555244.589970134,2755566.460379593,2940825.3319440745,2801361.7156268717,3708197.1326905643
Aviom Housing Finance,2021,2019.0,FinTech,Debt,1191952.38,New New Delhi,AVIOM India is an Affordable Housing Finance company facilitating families in mostly semi urban areas in realising their dream of owning their first home.,Gojo & Company,1561490.009718341,2162827.916512075,1826880.6729089145,2067524.4418139341,2217983.9907200104,2147110.341967361
Hemp Horizons,2021,2016.0,Cannabis startup,Seed,1411079.16,Noida,Cannabis and Hemp company,Mumbai Angels,2048199.3690406615,2130345.4454311184,2015156.4709111813,2865538.3235222404,2974494.582314111,3190674.9074321617
MPL,2021,2015.0,Gaming,Unknown,1171083.38,Bengaluru,Mobile Premier League is a skill-based eSports platform used to offer cash prizes while playing games.,"Pegasus Tech Ventures, Base Partners",1719214.2140557407,2046029.8585382707,1856467.819046006,2273102.953678622,2113733.768945852,2765802.6759076687
Koo,2021,2020.0,Blogging,Series A,1831915.91,Bengaluru,Koo App operates as a microblogging app.,"3one4 Capital, Accel",3112342.112466736,2543467.073850624,2838372.7522736057,3046753.4895200157,3516512.3984873155,3935698.9596493095
InnerHour,2021,2019.0,Healthcare,Series A,970516.05,Mumbai,InnerHour is mental health and wellness platform that provides therapy and diagnostics services and conducts online mental health workshops.,"Hitesh Oberoi, Lightbox",1144534.1184492179,1662581.357762337,1382620.7554558238,1886192.831900492,1868258.4842153795,1838347.8545056067
Origo,2021,2019.0,AgriTech,Debt,1894699.04,Gurugram,"Origo Commodities, a complete post-harvest management financial solution for agricultural commodities.",YES Bank,2653098.6016998617,3399114.858573762,3157708.615555391,2999009.929369671,3470735.0742389658,4500136.587783314
ExMyB,2021,2020.0,Consulting,Seed,618613.35,Gurugram,ExMyB provides financial service and consulting services.,Campus Fund,856781.3790518324,1100860.9102996273,996250.5351903207,1197526.3153021599,1159557.2841319372,1334305.7004807766
Elucidata,2021,2019.0,BioTechnology,Pre-series A,1472548.18,New New Delhi,Elucidata Corporation uses data analytics to transform decision-making processes in R&D labs in biotechnology and pharmaceutical companies.,Hyperplane Venture Capital,1921970.4819907378,2054632.0209944532,2226256.6535945088,2438977.214553385,3139503.9800815927,3030332.5646209037
Saveo,2021,2016.0,HealthTech,Seed,1050535.36,Bengaluru,Saveo operates a business-to-business e-commerce platform focused on pharmacies.,"Matrix Partners India, RTP Global",1055612.0861351474,1664126.0325676743,1834898.3999848012,2105731.467736888,1758382.5990165614,2576187.6615495128
Qin1,2021,2012.0,EdTech,Pre-series A,1119112.06,Noida,Re-imagining Kids of 21st Century!,Venture Catalysts,1351318.9104361616,1969831.032645359,1747235.7129896365,2201707.618142745,2104310.2052397104,2742752.8141846396
DotPe,2021,2018.0,FinTech,Seed,1659966.8,Gurugram,"DotPe is an innovative offline technology platform digitising merchant's customer engagement with mobile discovery, ordering and payments.","Info Edge, Ruizheng Investment",2085011.8658708904,2212175.04800861,3261889.5263310513,2756339.9085973925,2863338.9165649144,3725120.375504091
Taskmo,2021,2020.0,B2B Marketplace,Unknown,1639848.72,Bengaluru,Gig Economy Platform | Task Fulfillment Platform | New-age fulfillment solutions,Quess Corp India,2257808.5163570773,2222223.427174816,2486057.1825914206,2599145.4454901475,2635376.761255755,3401827.873742239
MasterMentors,2021,2017.0,EdTech,Unknown,505433.19,West Bengal,India's first online platform for mentors enabling them to translate their expertise into a profitable online course,Unknown,591067.3000273611,922572.9843756036,868075.9766915613,846178.2260042682,984954.9665427987,1051956.546674005
KIKO TV,2021,2014.0,E-commerce,Pre-series A,542190.95,Mumbai,KIKO TV is an AI-based short live video e-commerce platform.,"Sunil Kumar Singhvi, 9Unicorns Accelerator Fund",663797.909871896,752613.1383359191,1027524.7487685283,851530.4447819627,988241.8097628581,1254551.885091072
